game_id,period,teamTricode,period_points,possessions,major_runs,run_points,pts_per_poss,game_control_index
S2324-G1046,4,NOP,22.0,18,0,112.0,1.1578947368421053,0.8067368421052632
S2324-G1046,4,OKC,23.0,19,0,119.0,1.15,0.8089999999999999
S2324-G1047,1,DAL,31.0,23,0,132.0,1.2916666666666667,0.907
S2324-G1047,1,SAC,28.0,22,0,96.0,1.2173913043478262,0.8264347826086956
S2324-G1047,2,DAL,27.0,23,0,132.0,1.125,0.8069999999999999
S2324-G1047,2,SAC,25.0,25,0,96.0,0.9615384615384616,0.6729230769230768
S2324-G1047,3,DAL,38.0,23,0,132.0,1.5833333333333333,1.0819999999999999
S2324-G1047,3,SAC,23.0,26,0,96.0,0.8518518518518519,0.607111111111111
S2324-G1047,4,DAL,36.0,23,0,132.0,1.5,1.032
S2324-G1047,4,SAC,20.0,22,0,96.0,0.8695652173913043,0.6177391304347826
S2324-G1048,1,CHA,33.0,33,0,118.0,0.9705882352941176,0.7003529411764705
S2324-G1048,1,CLE,43.0,26,0,111.0,1.5925925925925926,1.0665555555555555
S2324-G1048,2,CHA,36.0,26,0,118.0,1.3333333333333333,0.9179999999999999
S2324-G1048,2,CLE,27.0,23,0,111.0,1.125,0.7859999999999999
S2324-G1048,3,CHA,31.0,20,0,118.0,1.4761904761904763,1.0037142857142858
S2324-G1048,3,CLE,26.0,25,0,111.0,1.0,0.711
S2324-G1048,4,CHA,18.0,18,0,118.0,0.9473684210526315,0.6864210526315789
S2324-G1048,4,CLE,15.0,17,0,111.0,0.8333333333333334,0.611
S2324-G1049,1,GSW,27.0,19,0,101.0,1.35,0.911
S2324-G1049,1,ORL,11.0,17,0,93.0,0.6111111111111112,0.4596666666666667
S2324-G1049,2,GSW,18.0,21,0,101.0,0.8181818181818182,0.5919090909090909
S2324-G1049,2,ORL,26.0,22,0,93.0,1.1304347826086956,0.7712608695652173
S2324-G1049,3,GSW,27.0,27,0,101.0,0.9642857142857143,0.6795714285714285
S2324-G1049,3,ORL,29.0,24,0,93.0,1.16,0.7889999999999999
S2324-G1049,4,GSW,29.0,20,0,101.0,1.380952380952381,0.9295714285714285
S2324-G1049,4,ORL,27.0,22,0,93.0,1.173913043478261,0.7973478260869565
S2324-G1050,1,BKN,31.0,24,0,122.0,1.24,0.866
S2324-G1050,1,WAS,33.0,23,0,119.0,1.375,0.944
S2324-G1050,2,BKN,30.0,21,0,122.0,1.3636363636363635,0.9401818181818181
S2324-G1050,2,WAS,21.0,23,0,119.0,0.875,0.644
S2324-G1050,3,BKN,31.0,25,0,122.0,1.1923076923076923,0.8373846153846154
S2324-G1050,3,WAS,37.0,23,0,119.0,1.5416666666666667,1.044
S2324-G1050,4,BKN,20.0,18,0,122.0,1.0526315789473684,0.753578947368421
S2324-G1050,4,WAS,21.0,17,0,119.0,1.1666666666666667,0.8190000000000001
S2324-G1050,5,BKN,10.0,8,0,122.0,1.1111111111111112,0.7886666666666666
S2324-G1050,5,WAS,7.0,8,0,119.0,0.7777777777777778,0.5856666666666667
S2324-G1051,1,ATL,26.0,29,0,120.0,0.8666666666666667,0.64
S2324-G1051,1,POR,29.0,24,0,106.0,1.16,0.8019999999999999
S2324-G1051,2,ATL,39.0,30,0,120.0,1.2580645161290323,0.8748387096774193
S2324-G1051,2,POR,29.0,27,0,106.0,1.0357142857142858,0.7274285714285714
S2324-G1051,3,ATL,35.0,25,0,120.0,1.3461538461538463,0.9276923076923077
S2324-G1051,3,POR,28.0,26,0,106.0,1.037037037037037,0.7282222222222221
S2324-G1051,4,ATL,20.0,20,0,120.0,0.9523809523809523,0.6914285714285714
S2324-G1051,4,POR,20.0,21,0,106.0,0.9090909090909091,0.6514545454545454
S2324-G1052,1,LAC,18.0,21,0,108.0,0.8181818181818182,0.598909090909091
S2324-G1052,1,PHI,30.0,24,0,107.0,1.2,0.827
S2324-G1052,2,LAC,28.0,21,0,108.0,1.2727272727272727,0.8716363636363635
S2324-G1052,2,PHI,20.0,21,0,107.0,0.9090909090909091,0.6524545454545454
S2324-G1052,3,LAC,29.0,19,0,108.0,1.45,0.978
S2324-G1052,3,PHI,29.0,20,0,107.0,1.380952380952381,0.9355714285714285
S2324-G1052,4,LAC,33.0,17,0,108.0,1.8333333333333333,1.208
S2324-G1052,4,PHI,28.0,22,0,107.0,1.2173913043478262,0.8374347826086956
S2324-G1053,1,NYK,45.0,29,0,145.0,1.5,1.045
S2324-G1053,1,TOR,33.0,29,0,101.0,1.1,0.761
S2324-G1053,2,NYK,35.0,23,0,145.0,1.4583333333333333,1.0199999999999998
S2324-G1053,2,TOR,26.0,25,0,101.0,1.0,0.701
S2324-G1053,3,NYK,31.0,25,0,145.0,1.1923076923076923,0.8603846153846154
S2324-G1053,3,TOR,21.0,24,0,101.0,0.84,0.605
S2324-G1053,4,NYK,34.0,26,0,145.0,1.2592592592592593,0.9005555555555556
S2324-G1053,4,TOR,21.0,21,0,101.0,0.9545454545454546,0.6737272727272727
S2324-G1054,1,CHI,27.0,20,0,125.0,1.2857142857142858,0.8964285714285715
S2324-G1054,1,IND,23.0,23,0,99.0,0.9583333333333334,0.6739999999999999
S2324-G1054,2,CHI,37.0,23,0,125.0,1.5416666666666667,1.05
S2324-G1054,2,IND,20.0,19,0,99.0,1.0,0.699
S2324-G1054,3,CHI,23.0,21,0,125.0,1.0454545454545454,0.7522727272727272
S2324-G1054,3,IND,31.0,20,0,99.0,1.4761904761904763,0.9847142857142858
S2324-G1054,4,CHI,38.0,25,0,125.0,1.4615384615384615,1.001923076923077
S2324-G1054,4,IND,25.0,29,0,99.0,0.8333333333333334,0.599
S2324-G1055,1,LAL,37.0,27,0,136.0,1.3214285714285714,0.9288571428571428
S2324-G1055,1,MEM,36.0,28,0,124.0,1.2413793103448276,0.8688275862068966
S2324-G1055,2,LAL,32.0,20,0,136.0,1.5238095238095237,1.0502857142857143
S2324-G1055,2,MEM,25.0,20,0,124.0,1.1904761904761905,0.8382857142857143
S2324-G1055,3,LAL,33.0,26,0,136.0,1.2222222222222223,0.8693333333333334
S2324-G1055,3,MEM,31.0,27,0,124.0,1.1071428571428572,0.7882857142857143
S2324-G1055,4,LAL,34.0,20,0,136.0,1.619047619047619,1.1074285714285714
S2324-G1055,4,MEM,32.0,22,0,124.0,1.391304347826087,0.9587826086956521
S2324-G1056,1,DET,25.0,20,0,91.0,1.1904761904761905,0.8052857142857143
S2324-G1056,1,MIN,30.0,22,0,106.0,1.3043478260869565,0.8886086956521739
S2324-G1056,2,DET,20.0,18,0,91.0,1.0526315789473684,0.722578947368421
S2324-G1056,2,MIN,17.0,18,0,106.0,0.8947368421052632,0.6428421052631579
S2324-G1056,3,DET,21.0,24,0,91.0,0.84,0.595
S2324-G1056,3,MIN,31.0,24,0,106.0,1.24,0.85
S2324-G1056,4,DET,25.0,23,0,91.0,1.0416666666666667,0.716
S2324-G1056,4,MIN,28.0,20,0,106.0,1.3333333333333333,0.9059999999999999
S2324-G1057,1,HOU,28.0,24,0,132.0,1.12,0.804
S2324-G1057,1,OKC,17.0,21,0,126.0,0.7727272727272727,0.5896363636363636
S2324-G1057,2,HOU,21.0,27,0,132.0,0.75,0.582
S2324-G1057,2,OKC,33.0,25,0,126.0,1.2692307692307692,0.8875384615384615
S2324-G1057,3,HOU,31.0,28,0,132.0,1.0689655172413792,0.7733793103448275
S2324-G1057,3,OKC,35.0,31,0,126.0,1.09375,0.78225
S2324-G1057,4,HOU,32.0,21,0,132.0,1.4545454545454546,1.0047272727272727
S2324-G1057,4,OKC,27.0,22,0,126.0,1.173913043478261,0.8303478260869566
S2324-G1057,5,HOU,20.0,10,0,132.0,1.8181818181818181,1.222909090909091
S2324-G1057,5,OKC,14.0,13,0,126.0,1.0,0.726
S2324-G1058,1,SAS,29.0,28,0,118.0,1.0,0.718
S2324-G1058,1,UTA,15.0,28,0,111.0,0.5172413793103449,0.42134482758620695
S2324-G1058,2,SAS,30.0,29,0,118.0,1.0,0.718
S2324-G1058,2,UTA,33.0,27,0,111.0,1.1785714285714286,0.8181428571428572
S2324-G1058,3,SAS,29.0,26,0,118.0,1.0740740740740742,0.7624444444444445
S2324-G1058,3,UTA,31.0,29,0,111.0,1.0333333333333334,0.731
S2324-G1058,4,SAS,30.0,21,0,118.0,1.3636363636363635,0.9361818181818181
S2324-G1058,4,UTA,32.0,23,0,111.0,1.3333333333333333,0.9109999999999999
S2324-G1059,1,DEN,29.0,22,0,97.0,1.2608695652173914,0.8535217391304347
S2324-G1059,1,PHX,29.0,20,0,104.0,1.380952380952381,0.9325714285714285
S2324-G1059,2,DEN,23.0,23,0,97.0,0.9583333333333334,0.6719999999999999
S2324-G1059,2,PHX,30.0,21,0,104.0,1.3636363636363635,0.9221818181818181
S2324-G1059,3,DEN,21.0,23,0,97.0,0.875,0.622
S2324-G1059,3,PHX,24.0,21,0,104.0,1.0909090909090908,0.7585454545454544
S2324-G1059,4,DEN,24.0,22,0,97.0,1.0434782608695652,0.723086956521739
S2324-G1059,4,PHX,21.0,18,0,104.0,1.105263157894737,0.7671578947368421
S2324-G1060,1,ATL,28.0,24,0,123.0,1.12,0.795
S2324-G1060,1,BOS,29.0,24,0,122.0,1.16,0.818
S2324-G1060,2,ATL,31.0,31,0,123.0,0.96875,0.7042499999999999
S2324-G1060,2,BOS,34.0,29,0,122.0,1.1333333333333333,0.8019999999999999
S2324-G1060,3,ATL,30.0,24,0,123.0,1.2,0.843
S2324-G1060,3,BOS,27.0,25,0,122.0,1.0384615384615385,0.7450769230769231
S2324-G1060,4,ATL,23.0,17,0,123.0,1.2777777777777777,0.8896666666666666
S2324-G1060,4,BOS,22.0,16,0,122.0,1.2941176470588236,0.8984705882352941
S2324-G1060,5,ATL,11.0,7,0,123.0,1.375,0.948
S2324-G1060,5,BOS,10.0,9,0,122.0,1.0,0.722
S2324-G1061,1,MIL,25.0,22,0,100.0,1.0869565217391304,0.7521739130434781
S2324-G1061,1,NOP,26.0,26,0,107.0,0.9629629629629629,0.6847777777777777
S2324-G1061,2,MIL,20.0,20,0,100.0,0.9523809523809523,0.6714285714285714
S2324-G1061,2,NOP,35.0,22,0,107.0,1.5217391304347827,1.0200434782608696
S2324-G1061,3,MIL,28.0,20,0,100.0,1.3333333333333333,0.8999999999999999
S2324-G1061,3,NOP,24.0,20,0,107.0,1.1428571428571428,0.7927142857142856
S2324-G1061,4,MIL,27.0,16,0,100.0,1.588235294117647,1.0529411764705883
S2324-G1061,4,NOP,22.0,17,0,107.0,1.2222222222222223,0.8403333333333334
S2324-G1062,1,CHA,17.0,17,0,97.0,0.9444444444444444,0.6636666666666666
S2324-G1062,1,GSW,26.0,19,0,115.0,1.3,0.895
S2324-G1062,2,CHA,28.0,23,0,97.0,1.1666666666666667,0.797
S2324-G1062,2,GSW,24.0,25,0,115.0,0.9230769230769231,0.6688461538461539
S2324-G1062,3,CHA,26.0,28,0,97.0,0.896551724137931,0.6349310344827586
S2324-G1062,3,GSW,39.0,24,0,115.0,1.56,1.051
S2324-G1062,4,CHA,26.0,20,0,97.0,1.2380952380952381,0.8398571428571429
S2324-G1062,4,GSW,26.0,19,0,115.0,1.3,0.895
S2324-G1063,1,IND,27.0,26,0,109.0,1.0,0.709
S2324-G1063,1,LAL,24.0,24,0,90.0,0.96,0.6659999999999999
S2324-G1063,2,IND,27.0,25,0,109.0,1.0384615384615385,0.7320769230769231
S2324-G1063,2,LAL,25.0,27,0,90.0,0.8928571428571429,0.6257142857142857
S2324-G1063,3,IND,32.0,19,0,109.0,1.6,1.069
S2324-G1063,3,LAL,23.0,19,0,90.0,1.15,0.7799999999999999
S2324-G1063,4,IND,23.0,19,0,109.0,1.15,0.7989999999999999
S2324-G1063,4,LAL,18.0,19,0,90.0,0.9,0.63
S2324-G1064,1,LAC,23.0,27,0,100.0,0.8214285714285714,0.5928571428571429
S2324-G1064,1,ORL,19.0,27,0,97.0,0.6785714285714286,0.5041428571428571
S2324-G1064,2,LAC,29.0,22,0,100.0,1.2608695652173914,0.8565217391304347
S2324-G1064,2,ORL,31.0,21,0,97.0,1.4090909090909092,0.9424545454545454
S2324-G1064,3,LAC,33.0,26,0,100.0,1.2222222222222223,0.8333333333333334
S2324-G1064,3,ORL,27.0,25,0,97.0,1.0384615384615385,0.7200769230769231
S2324-G1064,4,LAC,15.0,24,0,100.0,0.6,0.45999999999999996
S2324-G1064,4,ORL,20.0,25,0,97.0,0.7692307692307693,0.5585384615384615
S2324-G1065,1,DET,23.0,20,0,96.0,1.0952380952380953,0.7531428571428571
S2324-G1065,1,WAS,20.0,19,0,87.0,1.0,0.6869999999999999
S2324-G1065,2,DET,36.0,20,0,96.0,1.7142857142857142,1.1245714285714286
S2324-G1065,2,WAS,20.0,20,0,87.0,0.9523809523809523,0.6584285714285714
S2324-G1065,3,DET,21.0,27,0,96.0,0.75,0.5459999999999999
S2324-G1065,3,WAS,35.0,26,0,87.0,1.2962962962962963,0.8647777777777778
S2324-G1065,4,DET,16.0,20,0,96.0,0.7619047619047619,0.553142857142857
S2324-G1065,4,WAS,12.0,19,0,87.0,0.6,0.447
S2324-G1066,1,BKN,27.0,19,0,125.0,1.35,0.935
S2324-G1066,1,CHI,21.0,18,0,108.0,1.105263157894737,0.7711578947368422
S2324-G1066,2,BKN,20.0,22,0,125.0,0.8695652173913043,0.6467391304347826
S2324-G1066,2,CHI,31.0,23,0,108.0,1.2916666666666667,0.883
S2324-G1066,3,BKN,39.0,26,0,125.0,1.4444444444444444,0.9916666666666666
S2324-G1066,3,CHI,33.0,23,0,108.0,1.375,0.9329999999999999
S2324-G1066,4,BKN,39.0,17,0,125.0,2.1666666666666665,1.4249999999999998
S2324-G1066,4,CHI,23.0,18,0,108.0,1.2105263157894737,0.8343157894736841
S2324-G1067,1,CLE,28.0,27,0,117.0,1.0,0.717
S2324-G1067,1,PHI,25.0,24,0,114.0,1.0,0.714
S2324-G1067,2,CLE,29.0,20,0,117.0,1.380952380952381,0.9455714285714285
S2324-G1067,2,PHI,30.0,19,0,114.0,1.5,1.0139999999999998
S2324-G1067,3,CLE,28.0,25,0,117.0,1.0769230769230769,0.7631538461538461
S2324-G1067,3,PHI,32.0,28,0,114.0,1.103448275862069,0.7760689655172414
S2324-G1067,4,CLE,32.0,20,0,117.0,1.5238095238095237,1.0312857142857141
S2324-G1067,4,PHI,27.0,21,0,114.0,1.2272727272727273,0.8503636363636363
S2324-G1068,1,MIA,29.0,25,0,142.0,1.1153846153846154,0.8112307692307692
S2324-G1068,1,POR,19.0,24,0,82.0,0.76,0.5379999999999999
S2324-G1068,2,MIA,45.0,30,0,142.0,1.4516129032258065,1.012967741935484
S2324-G1068,2,POR,21.0,26,0,82.0,0.7777777777777778,0.5486666666666666
S2324-G1068,3,MIA,33.0,24,0,142.0,1.32,0.934
S2324-G1068,3,POR,23.0,24,0,82.0,0.92,0.634
S2324-G1068,4,MIA,35.0,26,0,142.0,1.2962962962962963,0.9197777777777778
S2324-G1068,4,POR,19.0,24,0,82.0,0.76,0.5379999999999999
S2324-G1069,1,OKC,34.0,23,0,128.0,1.4166666666666667,0.978
S2324-G1069,1,PHX,32.0,24,0,103.0,1.28,0.871
S2324-G1069,2,OKC,36.0,25,0,128.0,1.3846153846153846,0.9587692307692307
S2324-G1069,2,PHX,27.0,25,0,103.0,1.0384615384615385,0.7260769230769231
S2324-G1069,3,OKC,31.0,21,0,128.0,1.4090909090909092,0.9734545454545455
S2324-G1069,3,PHX,21.0,23,0,103.0,0.875,0.628
S2324-G1069,4,OKC,27.0,22,0,128.0,1.173913043478261,0.8323478260869566
S2324-G1069,4,PHX,23.0,20,0,103.0,1.0952380952380953,0.7601428571428571
S2324-G1070,1,NYK,27.0,24,0,126.0,1.08,0.774
S2324-G1070,1,SAS,38.0,28,0,130.0,1.3103448275862069,0.916206896551724
S2324-G1070,2,NYK,30.0,25,0,126.0,1.1538461538461537,0.8183076923076922
S2324-G1070,2,SAS,36.0,22,0,130.0,1.565217391304348,1.0691304347826087
S2324-G1070,3,NYK,34.0,24,0,126.0,1.36,0.9420000000000001
S2324-G1070,3,SAS,20.0,23,0,130.0,0.8333333333333334,0.63
S2324-G1070,4,NYK,30.0,21,0,126.0,1.3636363636363635,0.9441818181818181
S2324-G1070,4,SAS,27.0,22,0,130.0,1.173913043478261,0.8343478260869566
S2324-G1070,5,NYK,5.0,11,0,126.0,0.4166666666666667,0.376
S2324-G1070,5,SAS,9.0,10,0,130.0,0.8181818181818182,0.6209090909090909
S2324-G1071,1,DEN,26.0,18,0,98.0,1.368421052631579,0.9190526315789473
S2324-G1071,1,MIN,33.0,18,0,111.0,1.736842105263158,1.1531052631578946
S2324-G1071,2,DEN,17.0,17,0,98.0,0.9444444444444444,0.6646666666666666
S2324-G1071,2,MIN,29.0,19,0,111.0,1.45,0.981
S2324-G1071,3,DEN,21.0,17,0,98.0,1.1666666666666667,0.798
S2324-G1071,3,MIN,25.0,17,0,111.0,1.3888888888888888,0.9443333333333332
S2324-G1071,4,DEN,34.0,25,0,98.0,1.3076923076923077,0.8826153846153846
S2324-G1071,4,MIN,24.0,22,0,111.0,1.0434782608695652,0.7370869565217391
S2324-G1072,1,HOU,13.0,14,0,101.0,0.8666666666666667,0.621
S2324-G1072,1,UTA,23.0,15,0,100.0,1.4375,0.9624999999999999
S2324-G1072,2,HOU,28.0,27,0,101.0,1.0,0.701
S2324-G1072,2,UTA,24.0,30,0,100.0,0.7741935483870968,0.564516129032258
S2324-G1072,3,HOU,28.0,20,0,101.0,1.3333333333333333,0.9009999999999999
S2324-G1072,3,UTA,25.0,21,0,100.0,1.1363636363636365,0.7818181818181819
S2324-G1072,4,HOU,32.0,24,0,101.0,1.28,0.869
S2324-G1072,4,UTA,28.0,23,0,100.0,1.1666666666666667,0.8
S2324-G1073,1,DAL,26.0,17,0,107.0,1.4444444444444444,0.9736666666666666
S2324-G1073,1,SAC,34.0,24,0,103.0,1.36,0.919
S2324-G1073,2,DAL,25.0,21,0,107.0,1.1363636363636365,0.7888181818181819
S2324-G1073,2,SAC,26.0,22,0,103.0,1.1304347826086956,0.7812608695652173
S2324-G1073,3,DAL,22.0,21,0,107.0,1.0,0.707
S2324-G1073,3,SAC,22.0,23,0,103.0,0.9166666666666666,0.6529999999999999
S2324-G1073,4,DAL,34.0,16,0,107.0,2.0,1.307
S2324-G1073,4,SAC,21.0,15,0,103.0,1.3125,0.8905
S2324-G1074,1,BOS,28.0,23,0,104.0,1.1666666666666667,0.804
S2324-G1074,1,NOP,37.0,28,0,92.0,1.2758620689655173,0.8575172413793104
S2324-G1074,2,BOS,31.0,23,0,104.0,1.2916666666666667,0.879
S2324-G1074,2,NOP,20.0,22,0,92.0,0.8695652173913043,0.6137391304347826
S2324-G1074,3,BOS,24.0,15,0,104.0,1.5,1.004
S2324-G1074,3,NOP,11.0,16,0,92.0,0.6470588235294118,0.4802352941176471
S2324-G1074,4,BOS,21.0,20,0,104.0,1.0,0.704
S2324-G1074,4,NOP,24.0,17,0,92.0,1.3333333333333333,0.8919999999999999
S2324-G1075,1,MEM,13.0,18,0,88.0,0.6842105263157895,0.4985263157894737
S2324-G1075,1,ORL,33.0,20,0,118.0,1.5714285714285714,1.060857142857143
S2324-G1075,2,MEM,21.0,24,0,88.0,0.84,0.592
S2324-G1075,2,ORL,25.0,20,0,118.0,1.1904761904761905,0.8322857142857143
S2324-G1075,3,MEM,21.0,25,0,88.0,0.8076923076923077,0.5726153846153846
S2324-G1075,3,ORL,32.0,23,0,118.0,1.3333333333333333,0.9179999999999999
S2324-G1075,4,MEM,33.0,27,0,88.0,1.1785714285714286,0.7951428571428572
S2324-G1075,4,ORL,28.0,24,0,118.0,1.12,0.79
S2324-G1076,1,ATL,28.0,22,0,113.0,1.2173913043478262,0.8434347826086956
S2324-G1076,1,MIL,33.0,24,0,122.0,1.32,0.914
S2324-G1076,2,ATL,17.0,21,0,113.0,0.7727272727272727,0.5766363636363636
S2324-G1076,2,MIL,26.0,20,0,122.0,1.2380952380952381,0.8648571428571429
S2324-G1076,3,ATL,29.0,25,0,113.0,1.1153846153846154,0.7822307692307692
S2324-G1076,3,MIL,30.0,25,0,122.0,1.1538461538461537,0.8143076923076922
S2324-G1076,4,ATL,39.0,25,0,113.0,1.5,1.013
S2324-G1076,4,MIL,33.0,22,0,122.0,1.434782608695652,0.9828695652173912
S2324-G1077,1,CLE,26.0,27,0,101.0,0.9285714285714286,0.6581428571428571
S2324-G1077,1,DEN,30.0,23,0,130.0,1.25,0.88
S2324-G1077,2,CLE,30.0,29,0,101.0,1.0,0.701
S2324-G1077,2,DEN,35.0,28,0,130.0,1.206896551724138,0.8541379310344828
S2324-G1077,3,CLE,21.0,24,0,101.0,0.84,0.605
S2324-G1077,3,DEN,36.0,24,0,130.0,1.44,0.994
S2324-G1077,4,CLE,24.0,20,0,101.0,1.1428571428571428,0.7867142857142856
S2324-G1077,4,DEN,29.0,21,0,130.0,1.3181818181818181,0.9209090909090909
S2324-G1078,1,BKN,11.0,18,0,104.0,0.5789473684210527,0.45136842105263164
S2324-G1078,1,LAL,31.0,18,0,116.0,1.631578947368421,1.0949473684210527
S2324-G1078,2,BKN,33.0,28,0,104.0,1.1379310344827587,0.7867586206896552
S2324-G1078,2,LAL,36.0,27,0,116.0,1.2857142857142858,0.8874285714285715
S2324-G1078,3,BKN,35.0,31,0,104.0,1.09375,0.76025
S2324-G1078,3,LAL,23.0,31,0,116.0,0.71875,0.54725
S2324-G1078,4,BKN,25.0,21,0,104.0,1.1363636363636365,0.7858181818181819
S2324-G1078,4,LAL,26.0,18,0,116.0,1.368421052631579,0.9370526315789474
S2324-G1079,1,CHA,25.0,22,0,118.0,1.0869565217391304,0.7701739130434782
S2324-G1079,1,LAC,31.0,20,0,130.0,1.4761904761904763,1.0157142857142858
S2324-G1079,2,CHA,30.0,21,0,118.0,1.3636363636363635,0.9361818181818181
S2324-G1079,2,LAC,36.0,18,0,130.0,1.894736842105263,1.2668421052631578
S2324-G1079,3,CHA,27.0,18,0,118.0,1.4210526315789473,0.9706315789473684
S2324-G1079,3,LAC,26.0,20,0,130.0,1.2380952380952381,0.8728571428571429
S2324-G1079,4,CHA,36.0,23,0,118.0,1.5,1.0179999999999998
S2324-G1079,4,LAC,37.0,25,0,130.0,1.4230769230769231,0.9838461538461538
S2324-G1080,1,PHI,35.0,28,0,135.0,1.206896551724138,0.8591379310344828
S2324-G1080,1,TOR,27.0,28,0,120.0,0.9310344827586207,0.6786206896551724
S2324-G1080,2,PHI,36.0,25,0,135.0,1.3846153846153846,0.9657692307692307
S2324-G1080,2,TOR,28.0,23,0,120.0,1.1666666666666667,0.8200000000000001
S2324-G1080,3,PHI,30.0,25,0,135.0,1.1538461538461537,0.8273076923076922
S2324-G1080,3,TOR,38.0,23,0,120.0,1.5833333333333333,1.0699999999999998
S2324-G1080,4,PHI,34.0,19,0,135.0,1.7,1.155
S2324-G1080,4,TOR,27.0,23,0,120.0,1.125,0.7949999999999999
S2324-G1081,1,MIA,29.0,24,0,119.0,1.16,0.815
S2324-G1081,1,WAS,29.0,25,0,107.0,1.1153846153846154,0.7762307692307692
S2324-G1081,2,MIA,37.0,21,0,119.0,1.6818181818181819,1.128090909090909
S2324-G1081,2,WAS,30.0,22,0,107.0,1.3043478260869565,0.8896086956521739
S2324-G1081,3,MIA,29.0,24,0,119.0,1.16,0.815
S2324-G1081,3,WAS,21.0,24,0,107.0,0.84,0.611
S2324-G1081,4,MIA,24.0,23,0,119.0,1.0,0.719
S2324-G1081,4,WAS,27.0,23,0,107.0,1.125,0.7819999999999999
S2324-G1082,1,NYK,22.0,19,0,112.0,1.1,0.772
S2324-G1082,1,OKC,17.0,16,0,113.0,1.0,0.713
S2324-G1082,2,NYK,24.0,23,0,112.0,1.0,0.712
S2324-G1082,2,OKC,33.0,23,0,113.0,1.375,0.938
S2324-G1082,3,NYK,39.0,25,0,112.0,1.5,1.012
S2324-G1082,3,OKC,25.0,26,0,113.0,0.9259259259259259,0.6685555555555556
S2324-G1082,4,NYK,27.0,27,0,112.0,0.9642857142857143,0.6905714285714285
S2324-G1082,4,OKC,38.0,23,0,113.0,1.5833333333333333,1.063
S2324-G1083,1,DAL,36.0,24,0,125.0,1.44,0.989
S2324-G1083,1,HOU,24.0,24,0,107.0,0.96,0.6829999999999999
S2324-G1083,2,DAL,30.0,17,0,125.0,1.6666666666666667,1.125
S2324-G1083,2,HOU,21.0,20,0,107.0,1.0,0.707
S2324-G1083,3,DAL,25.0,27,0,125.0,0.8928571428571429,0.6607142857142857
S2324-G1083,3,HOU,28.0,27,0,107.0,1.0,0.707
S2324-G1083,4,DAL,34.0,23,0,125.0,1.4166666666666667,0.975
S2324-G1083,4,HOU,34.0,24,0,107.0,1.36,0.923
S2324-G1084,1,CHI,33.0,23,0,109.0,1.375,0.9339999999999999
S2324-G1084,1,MIN,22.0,22,0,101.0,0.9565217391304348,0.6749130434782609
S2324-G1084,2,CHI,31.0,26,0,109.0,1.1481481481481481,0.7978888888888889
S2324-G1084,2,MIN,32.0,26,0,101.0,1.1851851851851851,0.812111111111111
S2324-G1084,3,CHI,20.0,23,0,109.0,0.8333333333333334,0.609
S2324-G1084,3,MIN,25.0,20,0,101.0,1.1904761904761905,0.8152857142857143
S2324-G1084,4,CHI,25.0,21,0,109.0,1.1363636363636365,0.7908181818181819
S2324-G1084,4,MIN,22.0,18,0,101.0,1.1578947368421053,0.7957368421052632
S2324-G1085,1,GSW,27.0,27,0,117.0,0.9642857142857143,0.6955714285714285
S2324-G1085,1,SAS,34.0,25,0,113.0,1.3076923076923077,0.8976153846153846
S2324-G1085,2,GSW,25.0,27,0,117.0,0.8928571428571429,0.6527142857142857
S2324-G1085,2,SAS,26.0,26,0,113.0,0.9629629629629629,0.6907777777777777
S2324-G1085,3,GSW,37.0,24,0,117.0,1.48,1.005
S2324-G1085,3,SAS,21.0,24,0,113.0,0.84,0.617
S2324-G1085,4,GSW,28.0,25,0,117.0,1.0769230769230769,0.7631538461538461
S2324-G1085,4,SAS,32.0,22,0,113.0,1.391304347826087,0.9477826086956521
S2324-G1086,1,SAC,27.0,20,0,127.0,1.2857142857142858,0.8984285714285715
S2324-G1086,1,UTA,23.0,22,0,106.0,1.0,0.706
S2324-G1086,2,SAC,29.0,26,0,127.0,1.0740740740740742,0.7714444444444445
S2324-G1086,2,UTA,29.0,24,0,106.0,1.16,0.8019999999999999
S2324-G1086,3,SAC,39.0,26,0,127.0,1.4444444444444444,0.9936666666666666
S2324-G1086,3,UTA,25.0,29,0,106.0,0.8333333333333334,0.606
S2324-G1086,4,SAC,32.0,20,0,127.0,1.5238095238095237,1.0412857142857141
S2324-G1086,4,UTA,29.0,19,0,106.0,1.45,0.976
S2324-G1087,1,BOS,30.0,24,0,118.0,1.2,0.838
S2324-G1087,1,CHA,32.0,25,0,104.0,1.2307692307692308,0.8424615384615385
S2324-G1087,2,BOS,29.0,25,0,118.0,1.1153846153846154,0.7872307692307692
S2324-G1087,2,CHA,21.0,22,0,104.0,0.9130434782608695,0.6518260869565217
S2324-G1087,3,BOS,36.0,18,0,118.0,1.894736842105263,1.2548421052631578
S2324-G1087,3,CHA,26.0,21,0,104.0,1.1818181818181819,0.8130909090909091
S2324-G1087,4,BOS,23.0,17,0,118.0,1.2777777777777777,0.8846666666666666
S2324-G1087,4,CHA,25.0,18,0,104.0,1.3157894736842106,0.8934736842105263
S2324-G1088,1,DET,29.0,26,0,108.0,1.0740740740740742,0.7524444444444445
S2324-G1088,1,MEM,22.0,25,0,110.0,0.8461538461538461,0.6176923076923077
S2324-G1088,2,DET,28.0,21,0,108.0,1.2727272727272727,0.8716363636363635
S2324-G1088,2,MEM,22.0,24,0,110.0,0.88,0.638
